Biotype	Class	DensityShuf	DensityWt	GC	LocID	Location	NbLocation	NbRepro	NbTrpG4Shuf	NbTrpG4Wt	NbpG4rLocShuf	NbpG4rLocWt	NbpG4rShuf	NbpG4rWt	Sp	Tot	Type	index	nbTr	nuclA	nuclC	nuclG	nuclN	nuclT	meanShuffle	stdShuffle	ShortName
protein_coding	Coding	5.993766482857828e-05	5.993766482857828e-05	17.38885368676599	acceptor-protein_coding-Coding	acceptor	16684.0	3	1	1	1.0	1.0	1	1	dictyostelium_discoideum	1328834	Point	3	8975	533451	105490	125579	8	564306	3.596259889714697e-05	4.190876880724653e-05	Ddis
protein_coding	Coding	2.6471308410596467e-05	1.3235654205298233e-05	42.662918779683864	acceptor-protein_coding-Coding	acceptor	151107.0	3	4	2	4.0	2.0	4	2	drosophila_melanogaster	12541111	Point	4	27746	3468334	2944949	2405455	259	3722114	3.705983177483505e-05	2.4603922595421228e-05	Dmel
protein_coding	Coding	0.0	0.0	25.02717391304348	acceptor-protein_coding-Coding	acceptor	46.0	3	0	0	0.0	0.0	0	0	francisella_tularensis_subsp_tularensis_schu_s4	3680	Point	2	46	1610	322	599	0	1149	0.0	0.0	Ftul
protein_coding	Coding	0.002289425694426091	0.0012487776515051404	44.34222662542882	acceptor-protein_coding-Coding	acceptor	302696.0	3	634	353	689.0	378.0	693	378	gallus_gallus	24280285	Point	5	26948	5845616	5562873	5203546	264	7667986	0.0022950418902132836	0.00011936935430048256	Ggal
protein_coding	Coding	0.005329735351072223	0.002707451767912214	49.149286567719024	acceptor-protein_coding-Coding	acceptor	223088.0	3	1086	566	1189.0	604.0	1189	604	gasterosteus_aculeatus	17802881	Point	2	22588	3926471	4508529	4241460	21310	5105111	0.0052252922613497815	9.309704460935444e-05	Gacu
protein_coding	Coding	0.0	0.0	71.01449275362319	acceptor-protein_coding-Coding	acceptor	3.0	3	0	0	0.0	0.0	0	0	geobacter_sulfurreducens_pca	207	Point	2	3	32	79	68	0	28	0.0	0.0	Gsul
protein_coding	Coding	0.0010073945141705835	0.0003546743999594658	46.10200853233375	acceptor-protein_coding-Coding	acceptor	671038.0	3	663	231	676.0	234.0	676	238	homo_sapiens	56399341	Point	25	81965	13264050	13909936	12091293	0	17134062	0.00103108914845359	9.35023923802998e-05	Hsap
protein_coding	Coding	0.0	0.0	56.25	acceptor-protein_coding-Coding	acceptor	5.0	3	0	0	0.0	0.0	0	0	leishmania_major	400	Point	2	5	83	103	122	0	92	0.0	0.0	Lmaj
protein_coding	Coding	0.0016459536494864279	0.0017033039508622615	42.40960867987411	acceptor-protein_coding-Coding	acceptor	174367.0	3	272	276	287.0	297.0	287	297	monodelphis_domestica	13937898	Point	3	18052	3491029	3143501	2767507	8805	4527056	0.0016551296977065613	5.607440197551296e-05	Mdom
protein_coding	Coding	0.0006723423389029579	0.0003096592475704475	46.578724819454116	acceptor-protein_coding-Coding	acceptor	471486.0	3	315	145	317.0	146.0	317	146	mus_musculus	38578145	Point	28	56222	9023633	9625038	8344170	90	11585214	0.0006464667031470712	5.87588833768054e-05	Mmus
protein_coding	Coding	0.0	0.0	54.50000000000001	acceptor-protein_coding-Coding	acceptor	5.0	3	0	0	0.0	0.0	0	0	neisseria_meningitidis_z2491	400	Point	2	5	97	129	89	0	85	0.0	0.0	Nmen
protein_coding	Coding	0.0015687153341923915	0.0008964087623956524	50.06433896360625	acceptor-protein_coding-Coding	acceptor	17849.0	3	26	16	28.0	16.0	28	16	neurospora_crassa	1426041	Point	3	8492	371762	404436	309502	0	340341	0.0014790744579528264	0.00014271554465828364	Ncra
protein_coding	Coding	0.003748828491096533	0.003414111661534342	43.916346145788815	acceptor-protein_coding-Coding	acceptor	29876.0	3	100	89	112.0	102.0	112	102	ornithorhynchus_anatinus	2386740	Point	3	2886	586971	544284	503885	10365	741235	0.003862632213147678	0.0001172305577414532	Oana
protein_coding	Coding	0.008047346785747759	0.004840459006735134	41.80398053991003	acceptor-protein_coding-Coding	acceptor	149366.0	3	1177	712	1202.0	723.0	1202	723	oryza_sativa	11947324	Point	3	30949	3122723	2310255	2684202	267	3829877	0.007973702181219287	0.00011736891298157677	Osat
protein_coding	Coding	0.0015938453050527964	0.0011581650636990784	45.83577663450274	acceptor-protein_coding-Coding	acceptor	456757.0	3	680	498	728.0	529.0	728	529	pan_troglodytes	36507984	Point	9	45404	8686960	8898415	7835303	2826	11084480	0.0017201706815659092	9.098636696264679e-05	Ptro
protein_coding	Coding	0.006159119567125824	0.004012306268056376	43.53590771442176	acceptor-protein_coding-Coding	acceptor	501208.0	3	2283	1555	3020.0	1944.0	3087	2011	physcomitrella_patens	41552408	Point	2	75787	10563884	7710975	10379243	2625	12895681	0.0062824216692470986	9.922015875285257e-05	Ppat
protein_coding	Coding	0.0012697485223722947	0.0006011641234240512	45.95417230793639	acceptor-protein_coding-Coding	acceptor	177988.0	3	216	103	226.0	107.0	226	107	pongo_abelii	14219612	Point	2	17931	3360997	3472347	3062158	56070	4268040	0.001425376991707306	9.349120444673611e-05	Pabe
protein_coding	Coding	0.0	0.0	34.870161905189036	acceptor-protein_coding-Coding	acceptor	279.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	22297	Point	2	269	7127	4141	3634	0	7395	0.0	0.0	Scer
protein_coding	Coding	0.0	0.0	32.971634941292905	acceptor-protein_coding-Coding	acceptor	5294.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	423373	Point	3	2504	133282	68772	70821	0	150498	5.6667925953910076e-05	9.124402938036416e-05	Spom
protein_coding	Coding	0.0005196913175954666	0.0004556197852891762	37.0192791392352	acceptor-protein_coding-Coding	acceptor	140468.0	3	68	59	73.0	64.0	73	64	solanum_lycopersicum	11291168	Point	3	27612	3172464	1879024	2300885	1393	3937402	0.0005972890622775294	4.381419602632318e-05	Slyc
protein_coding	Coding	0.0015005557613931085	0.001018895887365691	38.24780538985921	acceptor-protein_coding-Coding	acceptor	107960.0	3	159	109	162.0	110.0	162	110	vitis_vinifera	8615995	Point	3	21664	2333644	1471450	1823979	2658	2984264	0.0015348277139681362	2.6934455338476403e-05	Vvin
pseudogene	Pseudogene	0.014285714285714284	0.0	50.17953321364453	acceptor-pseudogene-Pseudogene	acceptor	70.0	3	1	0	1.0	0.0	1	0	anolis_carolinensis	5570	Point	4	58	1546	1372	1423	0	1229	0.004285714285714285	0.006900655593423541	Acar
pseudogene	Pseudogene	0.0	0.0	46.41802067946824	acceptor-pseudogene-Pseudogene	acceptor	102.0	3	0	0	0.0	0.0	0	0	aspergillus_nidulans	8124	Point	3	35	2150	2018	1753	0	2203	0.0	0.0	Anid
pseudogene	Pseudogene	0.0	0.0	34.49330341552001	acceptor-pseudogene-Pseudogene	acceptor	5697.0	3	0	0	0.0	0.0	0	0	caenorhabditis_elegans	458144	Point	7	1418	147576	84794	73235	0	152539	0.0	0.0	Cele
pseudogene	Pseudogene	0.0	0.0	29.72826086956521	acceptor-pseudogene-Pseudogene	acceptor	46.0	3	0	0	0.0	0.0	0	0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	3680	Point	3	17	1284	444	650	0	1302	0.0	0.0	Cjej
pseudogene	Pseudogene	0.0	0.0	53.35689045936395	acceptor-pseudogene-Pseudogene	acceptor	11.0	3	0	0	0.0	0.0	0	0	danio_rerio	566	Point	24	11	145	140	162	0	119	0.0	0.0	Drer
pseudogene	Pseudogene	0.0	0.0	38.735074137252326	acceptor-pseudogene-Pseudogene	acceptor	286.0	3	0	0	0.0	0.0	0	0	drosophila_melanogaster	22863	Point	5	155	6844	4578	4278	0	7163	0.0	0.0	Dmel
pseudogene	Pseudogene	0.0	0.0	46.43867924528302	acceptor-pseudogene-Pseudogene	acceptor	53.0	3	0	0	0.0	0.0	0	0	escherichia_coli_str_k_12_substr_mg1655	4240	Point	2	50	1169	921	1048	0	1102	0.0	0.0	Ecol
pseudogene	Pseudogene	0.0	0.0	32.50945042163419	acceptor-pseudogene-Pseudogene	acceptor	129.0	3	0	0	0.0	0.0	0	0	francisella_tularensis_subsp_tularensis_schu_s4	10317	Point	3	108	3566	1443	1911	0	3397	0.0	0.0	Ftul
pseudogene	Pseudogene	0.014750150511739916	0.011739915713425648	56.83763579284956	acceptor-pseudogene-Pseudogene	acceptor	3322.0	3	32	22	49.0	39.0	49	39	gallus_gallus	265662	Point	6	261	53979	80142	70854	0	60687	0.015442504515352198	0.0010718202041522448	Ggal
pseudogene	Pseudogene	0.0	0.04444444444444445	57.36111111111111	acceptor-pseudogene-Pseudogene	acceptor	45.0	3	0	2	0.0	2.0	0	2	gasterosteus_aculeatus	3600	Point	3	31	807	1066	999	0	728	0.004444444444444445	0.009369711585684089	Gacu
pseudogene	Pseudogene	0.0	0.0	54.63239689181111	acceptor-pseudogene-Pseudogene	acceptor	43.0	3	0	0	0.0	0.0	0	0	homo_sapiens	3346	Point	26	32	737	1061	767	0	781	0.0	0.0	Hsap
pseudogene	Pseudogene	0.023809523809523808	0.023809523809523808	61.81547619047619	acceptor-pseudogene-Pseudogene	acceptor	42.0	3	1	1	1.0	1.0	1	1	leishmania_major	3360	Point	3	34	672	972	1105	0	611	0.04285714285714286	0.015058465048420854	Lmaj
pseudogene	Pseudogene	0.002242152466367713	0.004484304932735426	45.449552911356754	acceptor-pseudogene-Pseudogene	acceptor	892.0	3	2	4	2.0	4.0	2	4	monodelphis_domestica	71015	Point	4	581	21417	15560	16716	0	17322	0.003139013452914798	0.0010301979635343962	Mdom
pseudogene	Pseudogene	0.020408163265306117	0.010204081632653059	59.32889411150281	acceptor-pseudogene-Pseudogene	acceptor	98.0	3	2	1	2.0	1.0	2	1	mus_musculus	7659	Point	29	68	1565	2348	2196	0	1550	0.019387755102040816	0.014787119128764731	Mmus
pseudogene	Pseudogene	0.0	0.0	45.26027397260274	acceptor-pseudogene-Pseudogene	acceptor	23.0	3	0	0	0.0	0.0	0	0	neisseria_meningitidis_z2491	1825	Point	3	22	584	433	393	0	415	0.0	0.0	Nmen
pseudogene	Pseudogene	0.0	0.0	44.26673895364598	acceptor-pseudogene-Pseudogene	acceptor	47.0	3	0	0	0.0	0.0	0	0	ornithorhynchus_anatinus	3689	Point	4	18	972	921	712	0	1084	0.0	0.0	Oana
pseudogene	Pseudogene	0.02843601895734597	0.009478672985781993	53.089342073318775	acceptor-pseudogene-Pseudogene	acceptor	211.0	3	6	2	6.0	2.0	6	2	pan_troglodytes	16476	Point	10	211	4059	4338	4409	0	3670	0.024644549763033173	0.004355149684704649	Ptro
pseudogene	Pseudogene	0.010265183917878527	0.003421727972626176	50.9013272291066	acceptor-pseudogene-Pseudogene	acceptor	1169.0	3	12	4	12.0	4.0	12	4	pongo_abelii	90866	Point	3	678	22178	23816	22436	5	22431	0.009751924721984603	0.001004095629407414	Pabe
pseudogene	Pseudogene	0.0	0.0	36.30434782608696	acceptor-pseudogene-Pseudogene	acceptor	23.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	1840	Point	4	10	580	334	334	0	592	0.0	0.0	Spom
rRNA	LongNC	0.0	0.0	36.25	acceptor-rRNA-LongNC	acceptor	4.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	320	Point	3	2	116	56	60	0	88	0.0	0.0	Scer
snRNA	ShortNC	0.0	0.0	45.0	acceptor-snRNA-ShortNC	acceptor	1.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	80	Point	5	1	23	18	18	0	21	0.0	0.0	Spom
snoRNA	LongNC	0.0	0.0	37.5	acceptor-snoRNA-LongNC	acceptor	2.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	160	Point	4	2	43	38	22	0	57	0.0	0.0	Scer
snoRNA	LongNC	0.0	0.0	18.75	acceptor-snoRNA-LongNC	acceptor	1.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	80	Point	6	1	25	7	8	0	40	0.0	0.0	Spom
tRNA	ShortNC	0.0	0.0	52.5591188856495	acceptor-tRNA-ShortNC	acceptor	81.0	3	0	0	0.0	0.0	0	0	arabidopsis_thaliana	6174	Point	6	81	1333	1190	2055	0	1596	0.0	0.0	Atha
tRNA	ShortNC	0.0	0.0	54.16666666666666	acceptor-tRNA-ShortNC	acceptor	29.0	3	0	0	0.0	0.0	0	0	caenorhabditis_elegans	2232	Point	8	29	443	460	749	0	580	0.0	0.0	Cele
tRNA	ShortNC	0.0	0.0	49.512987012987004	acceptor-tRNA-ShortNC	acceptor	16.0	3	0	0	0.0	0.0	0	0	drosophila_melanogaster	1232	Point	6	16	305	251	359	0	317	0.0	0.0	Dmel
tRNA	ShortNC	0.0	0.0	72.84105131414267	acceptor-tRNA-ShortNC	acceptor	10.0	3	0	0	0.0	0.0	0	0	hyperthermus_butylicus_dsm_5456	799	Point	2	10	113	280	302	0	104	0.0	0.0	Hbut
tRNA	ShortNC	0.0	0.0	71.51898734177216	acceptor-tRNA-ShortNC	acceptor	2.0	3	0	0	0.0	0.0	0	0	pyrococcus_horikoshii_ot3	158	Point	2	2	27	58	55	0	18	0.0	0.0	Phor
tRNA	ShortNC	0.0	0.0	48.228176318063966	acceptor-tRNA-ShortNC	acceptor	60.0	3	0	0	0.0	0.0	0	0	saccharomyces_cerevisiae	4628	Point	5	60	1226	1047	1185	0	1170	0.0	0.0	Scer
tRNA	ShortNC	0.0	0.0	49.42871336313959	acceptor-tRNA-ShortNC	acceptor	26.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	2013	Point	7	26	419	428	567	0	599	0.0	0.0	Spom
tRNA_pseudogene	Pseudogene	0.0	0.0	44.0	acceptor-tRNA_pseudogene-Pseudogene	acceptor	2.0	3	0	0	0.0	0.0	0	0	caenorhabditis_elegans	150	Point	9	2	39	36	30	0	45	0.0	0.0	Cele
transcribed_processed_pseudogene	Pseudogene	0.0	0.005952380952380952	44.29305338396248	acceptor-transcribed_processed_pseudogene-Pseudogene	acceptor	168.0	3	0	1	0.0	1.0	0	1	homo_sapiens	13431	Point	28	57	3706	3189	2760	0	3776	0.0013227513227513227	0.0026247532847863	Hsap
transcribed_processed_pseudogene	Pseudogene	0.0	0.0	45.8	acceptor-transcribed_processed_pseudogene-Pseudogene	acceptor	50.0	3	0	0	0.0	0.0	0	0	mus_musculus	4000	Point	31	34	1128	975	857	0	1040	0.0	0.0	Mmus
transcribed_unitary_pseudogene	Pseudogene	0.004	0.002	47.77974707798428	acceptor-transcribed_unitary_pseudogene-Pseudogene	acceptor	1000.0	3	4	2	4.0	2.0	4	2	homo_sapiens	83504	Point	29	119	19276	21489	18409	0	24330	0.0026666666666666666	0.001118033988749895	Hsap
transcribed_unitary_pseudogene	Pseudogene	0.0	0.0	48.642166344294004	acceptor-transcribed_unitary_pseudogene-Pseudogene	acceptor	158.0	3	0	0	0.0	0.0	0	0	mus_musculus	12925	Point	32	22	3068	3377	2910	0	3570	0.0	0.0	Mmus
transcribed_unprocessed_pseudogene	Pseudogene	0.0	0.0	38.3904109589041	acceptor-transcribed_unprocessed_pseudogene-Pseudogene	acceptor	142.0	3	0	0	0.0	0.0	0	0	danio_rerio	11680	Point	28	23	3052	2136	2348	0	4144	0.0	0.0	Drer
transcribed_unprocessed_pseudogene	Pseudogene	0.0006295907660020986	0.001049317943336831	45.30376400128878	acceptor-transcribed_unprocessed_pseudogene-Pseudogene	acceptor	4765.0	3	3	5	3.0	5.0	3	5	homo_sapiens	422104	Point	30	759	102879	101046	90183	0	127996	0.0009094088842252537	0.0002776234324307021	Hsap
transcribed_unprocessed_pseudogene	Pseudogene	0.0	0.0031645569620253164	44.13530721051814	acceptor-transcribed_unprocessed_pseudogene-Pseudogene	acceptor	948.0	3	0	3	0.0	3.0	0	3	mus_musculus	77276	Point	33	190	19214	18281	15825	0	23956	0.0008204406938584152	0.0008790436005625879	Mmus
translated_processed_pseudogene	Pseudogene	0.0	0.0	47.5	acceptor-translated_processed_pseudogene-Pseudogene	acceptor	2.0	3	0	0	0.0	0.0	0	0	mus_musculus	160	Point	34	2	45	40	36	0	39	0.0	0.0	Mmus
translated_unprocessed_pseudogene	Pseudogene	0.0	0.0	49.464285714285715	acceptor-translated_unprocessed_pseudogene-Pseudogene	acceptor	11.0	3	0	0	0.0	0.0	0	0	homo_sapiens	1120	Point	31	2	262	308	246	0	304	0.0	0.0	Hsap
translated_unprocessed_pseudogene	Pseudogene	0.0	0.0	31.25	acceptor-translated_unprocessed_pseudogene-Pseudogene	acceptor	2.0	3	0	0	0.0	0.0	0	0	mus_musculus	160	Point	35	1	43	32	18	0	67	0.0	0.0	Mmus
unitary_pseudogene	Pseudogene	0.0	0.0	46.69730392156863	acceptor-unitary_pseudogene-Pseudogene	acceptor	198.0	3	0	0	0.0	0.0	0	0	homo_sapiens	16320	Point	32	46	3844	4114	3507	0	4855	0.0	0.0	Hsap
unitary_pseudogene	Pseudogene	0.0	0.0	46.1740694617407	acceptor-unitary_pseudogene-Pseudogene	acceptor	181.0	3	0	0	0.0	0.0	0	0	mus_musculus	14454	Point	36	38	3624	3517	3157	0	4156	0.0	0.0	Mmus
unprocessed_pseudogene	Pseudogene	0.0	0.0	39.718913961236034	acceptor-unprocessed_pseudogene-Pseudogene	acceptor	912.0	3	0	0	0.0	0.0	0	0	danio_rerio	74141	Point	29	160	19363	14080	15368	0	25330	0.0008528265107212475	0.0010655979339995066	Drer
unprocessed_pseudogene	Pseudogene	0.002067280586355948	0.0011276075925577898	46.159384670769775	acceptor-unprocessed_pseudogene-Pseudogene	acceptor	5321.0	3	11	6	11.0	6.0	11	6	homo_sapiens	433329	Point	33	1448	107815	105980	94042	0	125492	0.00190022760968072	0.0002887785647213208	Hsap
unprocessed_pseudogene	Pseudogene	0.0005046681806712087	0.0010093363613424174	40.74973201336781	acceptor-unprocessed_pseudogene-Pseudogene	acceptor	3963.0	3	2	4	2.0	4.0	2	4	mus_musculus	317180	Point	37	1272	86566	68741	60509	0	101364	0.0009812992401940167	0.00032028652981175483	Mmus
IG_V_pseudogene	Pseudogene	0.0	0.0	33.48254252461952	donor-IG_V_pseudogene-Pseudogene	donor	14.0	3	0	0	0.0	0.0	0	0	danio_rerio	1117	Point	33	14	313	197	177	0	430	0.0	0.0	Drer
IG_V_pseudogene	Pseudogene	0.0	0.03	52.610641471904536	donor-IG_V_pseudogene-Pseudogene	donor	100.0	3	0	3	0.0	3.0	0	3	homo_sapiens	8044	Point	38	100	1768	1803	2429	0	2044	0.013333333333333334	0.008660254037844387	Hsap
IG_V_pseudogene	Pseudogene	0.0	0.0	43.439065108514185	donor-IG_V_pseudogene-Pseudogene	donor	113.0	3	0	0	0.0	0.0	0	0	mus_musculus	8985	Point	42	112	2194	1758	2145	0	2888	0.0	0.0	Mmus
TEC	None	0.0	0.0	39.40217391304348	donor-TEC-None	donor	13.0	3	0	0	0.0	0.0	0	0	danio_rerio	1840	Point	34	3	610	364	361	0	505	0.0	0.0	Drer
TEC	None	0.1111111111111111	0.0	50.76142131979695	donor-TEC-None	donor	9.0	3	1	0	1.0	0.0	1	0	homo_sapiens	788	Point	39	7	206	166	234	0	182	0.11111111111111112	1.4628472785736255e-17	Hsap
TEC	None	0.025974025974025976	0.025974025974025976	45.37249753856253	donor-TEC-None	donor	77.0	3	2	2	2.0	2.0	2	2	mus_musculus	6094	Point	44	60	1721	1249	1516	0	1608	0.03766233766233766	0.009582659576267817	Mmus
miRNA	LongNC	0.0	0.0	45.45454545454545	donor-miRNA-LongNC	donor	1.0	3	0	0	0.0	0.0	0	0	danio_rerio	77	Point	39	1	21	19	16	0	21	0.0	0.0	Drer
ncRNA	LongNC	0.0	0.0	37.035349854227405	donor-ncRNA-LongNC	donor	411.0	3	0	0	0.0	0.0	0	0	arabidopsis_thaliana	32928	Point	8	187	9114	6011	6184	0	11619	0.0	0.0	Atha
ncRNA	LongNC	0.0004894762604013706	0.0004894762604013706	35.174733603367386	donor-ncRNA-LongNC	donor	4086.0	3	2	2	2.0	2.0	2	2	caenorhabditis_elegans	327613	Point	12	756	105088	49971	65266	0	107288	9.411623789082168e-05	0.00018793408706505417	Cele
ncRNA	ShortNC	0.0	0.0	33.649289099526065	donor-ncRNA-ShortNC	donor	3.0	3	0	0	0.0	0.0	0	0	caenorhabditis_elegans	211	Point	13	3	60	37	34	0	80	9.411623789082168e-05	0.00018793408706505417	Cele
ncRNA	LongNC	0.0010995052226498076	0.004398020890599231	37.92143928828728	donor-ncRNA-LongNC	donor	1819.0	3	2	6	2.0	6.0	2	8	drosophila_melanogaster	151297	Point	7	1206	48896	26986	30388	0	45027	0.00257833045290228	0.002501616996691675	Dmel
ncRNA	ShortNC	0.0	0.0	41.25	donor-ncRNA-ShortNC	donor	1.0	3	0	0	0.0	0.0	0	0	drosophila_melanogaster	160	Point	8	1	44	34	32	0	50	0.00257833045290228	0.002501616996691675	Dmel
ncRNA	LongNC	0.0	0.0	48.97480043825325	donor-ncRNA-LongNC	donor	161.0	3	0	0	0.0	0.0	0	0	neurospora_crassa	12778	Point	4	121	3081	3347	2911	0	3439	0.0	0.0	Ncra
ncRNA	LongNC	0.0	0.0	29.63800904977376	donor-ncRNA-LongNC	donor	5.0	3	0	0	0.0	0.0	0	0	schizosaccharomyces_pombe	442	Point	8	4	193	65	66	0	118	0.0	0.0	Spom
nonsense_mediated_decay	Coding	0.0014534883720930232	0.0014534883720930232	41.93140079586405	donor-nonsense_mediated_decay-Coding	donor	4128.0	3	6	5	6.0	5.0	6	6	danio_rerio	346039	Point	41	668	102856	69643	75456	0	98084	0.0007751937984496124	0.0006021108489117328	Drer
nonsense_mediated_decay	Coding	0.03299610172637832	0.03504578924571499	49.00928054338895	donor-nonsense_mediated_decay-Coding	donor	129288.0	3	3116	3017	4002.0	4006.0	4266	4531	homo_sapiens	11398686	Point	45	15708	2897424	2526673	3059741	0	2914848	0.032310036507641846	0.0008221504967476831	Hsap
nonsense_mediated_decay	Coding	0.022814006427423674	0.023918719871451527	50.033273257461005	donor-nonsense_mediated_decay-Coding	donor	59744.0	3	1132	1101	1333.0	1358.0	1363	1429	mus_musculus	4945413	Point	50	7188	1227100	1122916	1351436	0	1243961	0.02517072844134976	0.0013390651965619169	Mmus
polymorphic_pseudogene	Pseudogene	0.0	0.0	43.24667709147771	donor-polymorphic_pseudogene-Pseudogene	donor	87.0	3	0	0	0.0	0.0	0	0	danio_rerio	10232	Point	42	10	3070	2094	2331	0	2737	0.0	0.0	Drer
polymorphic_pseudogene	Pseudogene	0.014336917562724013	0.035842293906810034	52.172738325753144	donor-polymorphic_pseudogene-Pseudogene	donor	279.0	3	4	10	4.0	10.0	4	10	homo_sapiens	22207	Point	46	45	5354	5531	6055	0	5267	0.019912385503783353	0.00842696295081594	Hsap
polymorphic_pseudogene	Pseudogene	0.011029411764705885	0.018382352941176468	50.48280141156397	donor-polymorphic_pseudogene-Pseudogene	donor	272.0	3	2	4	3.0	5.0	3	5	mus_musculus	25787	Point	51	65	6258	6030	6988	0	6511	0.0077614379084967305	0.00501553478668655	Mmus
processed_pseudogene	Pseudogene	0.0	0.0	44.375	donor-processed_pseudogene-Pseudogene	donor	11.0	3	0	0	0.0	0.0	0	0	danio_rerio	960	Point	43	5	291	212	214	0	243	0.0	0.0	Drer
processed_pseudogene	Pseudogene	0.005558987029030266	0.005558987029030266	44.11680570266656	donor-processed_pseudogene-Pseudogene	donor	1619.0	3	9	9	9.0	9.0	9	9	homo_sapiens	129343	Point	47	1293	36082	26972	30090	0	36199	0.00425502710864045	0.000783999702065463	Hsap
processed_pseudogene	Pseudogene	0.011893870082342177	0.01463860933211345	44.217889908256886	donor-processed_pseudogene-Pseudogene	donor	1093.0	3	12	16	13.0	16.0	13	16	mus_musculus	87200	Point	52	954	25089	17850	20708	0	23553	0.0108772999898343	0.0023075245426077396	Mmus
